date,demand_kwh_total,year,month,dow,is_weekend,t_mean_c,t_min_c,t_max_c,sst_c,rh_mean_pct,precip_mm,sun_hours,holiday_name,is_holiday,is_pre_holiday,is_post_holiday,is_long_weekend,is_business_day
2023-04-16,685.255263,2023,4,6,1,26.2,20.2,32.5,26.2,96.0,53.9,2.8,,0,0,0,0,0
2023-04-17,817.878417,2023,4,0,0,27.4,20.4,30.6,28.4,97.0,16.8,4.8,,0,0,0,0,1
2023-04-18,816.489661,2023,4,1,0,26.9,21.0,30.8,29.5,97.0,12.5,5.8,,0,0,0,0,1
2023-04-19,606.173377,2023,4,2,0,24.7,20.3,31.0,29.5,97.0,25.0,1.2,,0,0,0,0,1
2023-04-20,981.47149,2023,4,3,0,26.7,19.2,30.0,29.8,96.0,0.3,10.8,,0,0,0,0,1
2023-04-21,1139.542912,2023,4,4,0,26.6,20.6,30.1,29.5,96.0,10.4,5.2,,0,0,0,0,1
2023-04-22,614.1289260000001,2023,4,5,1,26.7,20.9,29.5,29.5,95.0,37.6,2.9,,0,0,0,0,0
2023-04-23,644.6889839999999,2023,4,6,1,25.8,20.2,29.5,29.5,95.0,0.0,5.7,,0,0,0,0,0
2023-04-24,1067.765356,2023,4,0,0,26.3,19.4,29.6,29.0,94.0,0.0,9.7,,0,0,0,0,1
2023-04-25,868.43635,2023,4,1,0,26.1,18.0,30.1,29.0,96.0,0.0,9.8,,0,0,0,0,1
2023-04-26,793.085889,2023,4,2,0,26.4,19.2,29.4,27.5,96.0,0.0,7.2,,0,0,0,0,1
2023-04-27,871.701237,2023,4,3,0,27.0,19.0,29.8,27.5,95.0,0.0,10.9,,0,0,0,0,1
2023-04-28,870.479491,2023,4,4,0,27.1,19.6,30.2,27.2,96.0,0.0,9.5,,0,0,0,0,1
2023-04-29,667.739262,2023,4,5,1,26.8,19.4,29.8,27.8,95.0,0.6,5.4,,0,0,0,0,0
2023-04-30,716.9433439999999,2023,4,6,1,27.4,18.9,30.3,27.9,96.0,0.1,7.1,,0,1,0,0,0
2023-05-01,821.557816,2023,5,0,0,26.8,18.9,30.5,28.0,95.0,0.8,10.9,Labor Day,1,0,0,1,0
2023-05-02,931.92452,2023,5,1,0,27.4,20.0,31.0,28.5,96.0,0.0,10.7,,0,0,1,0,1
2023-05-03,957.814549,2023,5,2,0,27.5,19.5,31.5,28.3,96.0,0.0,10.9,,0,0,0,0,1
2023-05-04,968.5435210000002,2023,5,3,0,26.9,21.0,31.5,28.5,95.0,0.0,9.7,,0,0,0,0,1
2023-05-05,1911.280478,2023,5,4,0,26.8,21.2,31.3,28.3,91.0,11.0,8.299999999999999,,0,0,0,0,1
2023-05-06,757.1600460000001,2023,5,5,1,27.2,21.9,31.0,28.7,96.0,3.0,2.1,,0,0,0,0,0
2023-05-07,553.5999650000001,2023,5,6,1,27.0,20.6,31.4,28.7,96.0,0.0,0.3,,0,0,0,0,0
2023-05-08,771.991563,2023,5,0,0,27.3,21.7,30.0,28.9,95.0,0.0,7.1,,0,0,0,0,1
2023-05-09,777.3313209999999,2023,5,1,0,27.1,23.1,29.8,29.0,96.0,3.5,3.0,,0,0,0,0,1
2023-05-10,791.976079,2023,5,2,0,26.8,21.8,29.9,28.9,95.0,4.6000000000000005,1.7999999999999998,,0,0,0,0,1
2023-05-11,746.6983400000001,2023,5,3,0,26.3,22.3,29.4,29.4,97.0,6.5,3.2,,0,0,0,0,1
2023-05-12,763.7781170000001,2023,5,4,0,27.2,22.5,30.2,29.6,95.0,1.5,3.9,,0,0,0,0,1
2023-05-13,783.491689,2023,5,5,1,27.4,22.6,29.8,29.3,96.0,16.6,5.5,,0,0,0,0,0
2023-05-14,551.5920639999999,2023,5,6,1,26.9,23.2,29.9,29.3,95.0,0.1,0.2,,0,0,0,0,0
2023-05-15,697.993946,2023,5,0,0,27.3,22.8,29.6,27.5,93.0,0.0,2.6,,0,0,0,0,1
2023-05-16,725.204902,2023,5,1,0,27.1,22.5,29.0,27.3,93.0,0.0,3.5,,0,0,0,0,1
2023-05-17,833.7282590000002,2023,5,2,0,27.5,22.8,29.5,27.2,95.0,0.0,6.1,,0,0,0,0,1
2023-05-18,755.4016369999998,2023,5,3,0,27.1,23.2,28.6,27.0,95.0,0.0,5.8,,0,0,0,0,1
2023-05-19,717.4625320000001,2023,5,4,0,27.6,23.0,30.3,27.3,94.0,0.0,5.4,,0,0,0,0,1
2023-05-20,603.464931,2023,5,5,1,27.5,23.5,30.2,27.6,92.0,0.1,0.7,,0,0,0,0,0
2023-05-21,581.645417,2023,5,6,1,26.6,22.8,30.0,27.5,95.0,0.0,1.2000000000000002,,0,0,0,0,0
2023-05-22,701.5456849999999,2023,5,0,0,26.6,22.0,28.8,26.5,94.0,3.0,4.5,,0,0,0,0,1
2023-05-23,806.086709,2023,5,1,0,26.8,22.0,29.5,26.8,94.0,0.1,9.9,,0,1,0,0,1
2023-05-24,863.099017,2023,5,2,0,27.1,22.5,29.5,27.0,95.0,0.0,9.6,The Battle of Pichincha,1,0,0,0,0
2023-05-25,830.5142670000001,2023,5,3,0,26.7,21.6,29.5,27.3,91.0,0.0,10.0,,0,1,1,0,1
2023-05-26,737.7259919999999,2023,5,4,0,27.1,22.5,29.5,27.0,93.0,0.0,6.92,The Battle of Pichincha (observed),1,0,0,1,0
2023-05-27,604.130138,2023,5,5,1,26.7,22.2,29.2,27.0,94.0,0.0,4.8,,0,0,1,0,0
2023-05-28,650.761342,2023,5,6,1,26.9,21.5,29.3,27.3,94.0,0.0,5.800000000000001,,0,0,0,0,0
2023-05-29,715.72224,2023,5,0,0,25.8,20.2,28.2,27.0,95.0,31.000000000000004,1.3,,0,0,0,0,1
2023-05-30,746.7291139999999,2023,5,1,0,26.6,21.2,28.9,27.0,95.0,1.8,1.82,,0,0,0,0,1
2023-05-31,977.5997549999998,2023,5,2,0,26.5,21.0,28.0,27.3,94.0,1.9,1.2999999999999998,,0,0,0,0,1
2023-06-01,677.7052150000001,2023,6,3,0,26.3,22.2,28.7,27.5,96.0,0.0,0.1,,0,0,0,0,1
2023-06-02,739.2916459999999,2023,6,4,0,26.8,22.0,28.5,27.0,96.0,0.0,3.55,,0,0,0,0,1
2023-06-03,707.853776,2023,6,5,1,25.8,19.5,29.5,27.2,94.0,0.0,1.9,,0,0,0,0,0
2023-06-04,537.681714,2023,6,6,1,25.0,19.8,28.3,27.5,96.0,2.0,0.7999999999999999,,0,0,0,0,0
2023-06-05,705.242192,2023,6,0,0,26.3,20.2,28.5,27.0,96.0,12.4,0.1,,0,0,0,0,1
2023-06-06,745.80841,2023,6,1,0,25.9,22.2,28.5,27.2,96.0,7.0,0.3,,0,0,0,0,1
2023-06-07,987.125916,2023,6,2,0,26.1,20.0,28.7,27.0,96.0,0.0,2.2,,0,0,0,0,1
2023-06-08,775.903512,2023,6,3,0,26.6,21.2,29.5,27.3,90.0,0.0,3.4,,0,0,0,0,1
2023-06-09,741.3216299999999,2023,6,4,0,26.7,20.1,29.6,27.3,95.0,0.3,1.6,,0,0,0,0,1
2023-06-10,955.6120570000002,2023,6,5,1,25.8,21.5,29.5,27.1,95.0,1.0,4.8,,0,0,0,0,0
2023-06-11,641.7405899999999,2023,6,6,1,27.0,20.5,29.5,27.2,95.0,0.0,1.3,,0,0,0,0,0
2023-06-12,765.1275790000001,2023,6,0,0,27.5,23.2,30.2,27.0,91.0,0.0,1.6,,0,0,0,0,1
2023-06-13,609.008952,2023,6,1,0,26.9,22.8,29.3,27.2,98.0,2.0,0.2,,0,0,0,0,1
2023-06-14,637.3142690000001,2023,6,2,0,26.8,23.2,29.3,27.0,87.0,0.0,0.0,,0,0,0,0,1
2023-06-15,741.776524,2023,6,3,0,26.9,22.4,29.5,27.0,86.0,0.0,3.3000000000000003,,0,0,0,0,1
2023-06-16,649.934171,2023,6,4,0,26.6,22.0,29.3,26.9,84.0,0.0,0.0,,0,0,0,0,1
2023-06-17,687.5025100000001,2023,6,5,1,25.9,23.5,29.8,27.2,96.0,0.0,2.0,,0,0,0,0,0
2023-06-18,571.606994,2023,6,6,1,26.7,21.5,29.9,27.0,95.0,0.0,0.3,,0,0,0,0,0
2023-06-19,833.9801389999999,2023,6,0,0,27.3,21.2,30.5,27.2,97.0,0.4,0.4,,0,0,0,0,1
2023-06-20,751.023189,2023,6,1,0,27.0,21.5,30.5,27.5,96.0,0.0,0.4,,0,0,0,0,1
2023-06-21,673.6568789999999,2023,6,2,0,26.9,23.9,29.8,27.3,88.0,0.0,0.0,,0,0,0,0,1
2023-06-22,679.690218,2023,6,3,0,25.9,23.5,28.2,27.5,90.0,0.0,2.5,,0,0,0,0,1
2023-06-23,776.339011,2023,6,4,0,26.2,22.3,29.4,27.5,93.0,0.0,4.5,,0,0,0,0,1
2023-06-24,917.051964,2023,6,5,1,26.2,20.8,29.1,27.2,91.0,0.0,5.6,,0,0,0,0,0
2023-06-25,544.0610029999999,2023,6,6,1,25.8,20.9,28.8,27.0,93.0,0.0,0.0,,0,0,0,0,0
2023-06-26,782.1535150000001,2023,6,0,0,26.2,21.6,29.0,26.5,95.0,0.0,4.3,,0,0,0,0,1
2023-06-27,785.937747,2023,6,1,0,26.7,21.9,29.2,25.8,93.0,0.0,6.6,,0,0,0,0,1
2023-06-28,812.3680049999999,2023,6,2,0,27.5,21.5,31.0,25.8,92.0,0.0,7.6,,0,0,0,0,1
2023-06-29,718.333271,2023,6,3,0,26.7,22.4,29.0,26.2,95.0,0.0,3.9,,0,0,0,0,1
2023-06-30,734.917458,2023,6,4,0,26.5,22.6,29.3,26.0,94.0,0.0,5.1,,0,0,0,0,1
2023-07-01,655.06094,2023,7,5,1,26.5,22.3,28.5,26.8,94.0,0.0,8.0,,0,0,0,0,0
2023-07-02,531.900471,2023,7,6,1,26.5,22.8,28.2,26.7,94.0,0.3,3.0,,0,0,0,0,0
2023-07-03,726.7371860000001,2023,7,0,0,26.5,20.4,28.5,26.8,94.0,2.0,2.1,,0,0,0,0,1
2023-07-04,682.580176,2023,7,1,0,26.8,21.6,28.9,26.5,97.0,0.0,1.0,,0,0,0,0,1
2023-07-05,801.530334,2023,7,2,0,26.2,20.2,28.5,27.0,96.0,0.0,2.9,,0,0,0,0,1
2023-07-06,2356.744609,2023,7,3,0,26.5,20.6,29.2,26.7,96.0,0.9,1.4,,0,0,0,0,1
2023-07-07,883.7531660000001,2023,7,4,0,26.6,21.4,29.3,27.0,95.0,3.0,1.6,,0,0,0,0,1
2023-07-08,878.4131400000001,2023,7,5,1,26.6,21.2,29.0,27.2,95.0,0.0,4.1000000000000005,,0,0,0,0,0
2023-07-09,664.0873800000002,2023,7,6,1,26.1,21.3,29.5,27.4,96.0,0.0,3.0,,0,0,0,0,0
2023-07-10,1135.099509,2023,7,0,0,26.4,21.8,29.3,26.8,95.0,0.0,0.2,,0,0,0,0,1
2023-07-11,768.646773,2023,7,1,0,26.9,21.8,29.2,26.8,97.0,0.0,4.6,,0,0,0,0,1
2023-07-12,672.2677960000001,2023,7,2,0,26.3,21.5,29.0,26.9,97.0,0.0,0.0,,0,0,0,0,1
2023-07-13,847.1052699999999,2023,7,3,0,26.9,21.7,29.6,27.2,96.0,0.0,7.9,,0,0,0,0,1
2023-07-14,705.0726930000002,2023,7,4,0,26.8,21.9,29.8,27.0,95.0,0.0,1.4,,0,0,0,0,1
2023-07-15,612.8151780000001,2023,7,5,1,26.4,20.6,29.6,27.2,95.0,0.0,0.0,,0,0,0,0,0
2023-07-16,787.1236650000001,2023,7,6,1,25.9,20.8,29.8,27.2,95.0,1.0,4.699999999999999,,0,0,0,0,0
2023-07-17,807.229316,2023,7,0,0,26.7,20.2,29.5,26.8,93.0,0.0,3.2,,0,0,0,0,1
2023-07-18,764.3092520000001,2023,7,1,0,26.8,21.2,29.6,26.6,95.0,0.0,3.9,,0,0,0,0,1
2023-07-19,828.904304,2023,7,2,0,26.3,20.8,29.7,26.8,96.0,0.0,3.0,,0,0,0,0,1
2023-07-20,771.2163089999999,2023,7,3,0,25.6,21.2,28.3,27.2,95.0,0.9,6.4,,0,0,0,0,1
2023-07-21,676.8419519999999,2023,7,4,0,26.3,22.6,28.5,27.3,95.0,0.0,0.3,,0,0,0,0,1
2023-07-22,638.545002,2023,7,5,1,26.4,21.8,28.8,27.2,91.0,0.0,5.699999999999999,,0,0,0,0,0
2023-07-23,620.3235159999999,2023,7,6,1,26.2,21.3,29.2,27.0,94.0,0.0,0.0,,0,0,0,0,0
2023-07-24,700.998864,2023,7,0,0,25.1,21.0,27.3,26.8,96.0,6.1,0.2,,0,0,0,0,1
2023-07-25,837.7331250000001,2023,7,1,0,26.6,21.6,29.2,26.6,91.0,0.0,9.6,,0,0,0,0,1
2023-07-26,720.3859400000001,2023,7,2,0,26.1,21.4,28.3,26.0,94.0,0.0,4.2,,0,0,0,0,1
2023-07-27,1058.036689,2023,7,3,0,26.4,21.6,29.5,26.2,96.0,0.0,3.6,,0,0,0,0,1
2023-07-28,554.550362,2023,7,4,0,25.2,21.8,27.0,26.0,96.0,0.0,0.0,,0,0,0,0,1
2023-07-29,961.89048,2023,7,5,1,25.9,21.3,29.5,25.9,94.0,0.0,4.5,,0,0,0,0,0
2023-07-30,618.378372,2023,7,6,1,25.5,20.4,29.5,25.9,92.0,0.0,2.8000000000000003,,0,0,0,0,0
2023-07-31,1259.6769359999998,2023,7,0,0,25.1,20.5,27.0,25.5,94.0,1.5,0.3,,0,0,0,0,1
2023-08-01,738.2382799999999,2023,8,1,0,25.9,20.3,29.3,25.8,93.0,0.0,6.6,,0,0,0,0,1
2023-08-02,739.2332199999998,2023,8,2,0,26.0,21.0,29.4,26.0,91.0,0.0,6.6,,0,0,0,0,1
2023-08-03,753.690223,2023,8,3,0,25.4,19.2,29.2,26.5,95.0,0.0,4.3,,0,0,0,0,1
2023-08-04,656.190963,2023,8,4,0,25.5,19.8,29.5,27.2,95.0,0.6,1.0,,0,0,0,0,1
2023-08-05,615.4069830000001,2023,8,5,1,25.1,19.9,28.9,27.0,94.0,0.0,3.4000000000000004,,0,0,0,0,0
2023-08-06,620.748837,2023,8,6,1,24.7,19.2,27.5,26.8,94.0,0.0,4.7,,0,0,0,0,0
2023-08-07,756.015621,2023,8,0,0,25.5,21.0,27.6,25.9,92.0,0.0,5.3,,0,0,0,0,1
2023-08-08,710.980076,2023,8,1,0,25.6,20.8,27.4,27.4,93.0,0.0,4.3,,0,0,0,0,1
2023-08-09,758.393726,2023,8,2,0,25.8,20.6,28.5,25.2,95.0,0.0,4.4,,0,1,0,0,1
2023-08-10,623.348163,2023,8,3,0,25.0,20.3,28.9,25.3,95.0,1.4,0.2,Declaration of Independence of Quito,1,1,0,0,0
2023-08-11,706.6708179999999,2023,8,4,0,25.4,21.2,29.0,25.7,95.0,0.0,2.8,Declaration of Independence of Quito (observed),1,0,1,1,0
2023-08-12,630.395301,2023,8,5,1,25.3,21.0,29.2,25.5,95.0,0.0,0.0,,0,0,1,0,0
2023-08-13,1575.899009,2023,8,6,1,25.4,21.3,29.0,25.8,97.0,0.0,1.3,,0,0,0,0,0
2023-08-14,737.006871,2023,8,0,0,24.9,20.2,28.0,25.6,92.0,0.0,2.5,,0,0,0,0,1
2023-08-15,756.1036499999999,2023,8,1,0,25.1,19.8,28.5,25.4,93.0,0.0,8.4,,0,0,0,0,1
2023-08-16,773.331757,2023,8,2,0,25.3,20.2,28.5,25.6,91.0,0.0,7.5,,0,0,0,0,1
2023-08-17,709.089044,2023,8,3,0,25.3,19.8,29.0,25.8,93.0,0.0,4.1,,0,0,0,0,1
2023-08-18,636.250493,2023,8,4,0,25.7,22.2,28.5,25.5,91.0,0.0,6.7,,0,0,0,0,1
2023-08-19,731.0741380000001,2023,8,5,1,25.4,21.2,28.3,26.0,90.0,0.0,10.3,,0,0,0,0,0
2023-08-20,600.281046,2023,8,6,1,25.1,21.0,27.6,26.1,92.0,0.0,0.0,,0,0,0,0,0
2023-08-21,699.710648,2023,8,0,0,24.6,21.2,27.8,26.0,97.0,0.0,5.699999999999999,,0,0,0,0,1
2023-08-22,597.675419,2023,8,1,0,24.6,21.3,27.7,26.1,96.0,0.6000000000000001,2.5,,0,0,0,0,1
2023-08-23,618.4544139999999,2023,8,2,0,24.8,21.0,27.7,26.0,93.0,0.0,1.4,,0,0,0,0,1
2023-08-24,735.3240579999999,2023,8,3,0,24.6,21.4,28.0,26.0,94.0,0.0,0.7000000000000001,,0,0,0,0,1
2023-08-25,760.8233339999999,2023,8,4,0,25.6,21.0,30.0,26.1,95.0,0.0,9.3,,0,0,0,0,1
2023-08-26,584.965016,2023,8,5,1,24.9,21.5,23.1,26.1,95.0,0.0,1.0,,0,0,0,0,0
2023-08-27,582.60784,2023,8,6,1,24.9,21.2,28.3,26.2,96.0,0.0,1.7,,0,0,0,0,0
2023-08-28,701.181905,2023,8,0,0,25.7,21.2,28.3,25.2,80.0,0.0,3.8,,0,0,0,0,1
2023-08-29,766.194378,2023,8,1,0,26.0,20.9,28.5,25.4,95.0,0.0,5.699999999999999,,0,0,0,0,1
2023-08-30,1154.273976,2023,8,2,0,25.4,21.3,26.5,25.6,86.0,0.0,2.5,,0,0,0,0,1
2023-08-31,681.906517,2023,8,3,0,25.7,21.8,28.6,25.3,90.0,1.6,4.5,,0,0,0,0,1
2023-09-01,616.611457,2023,9,4,0,26.5,21.4,28.8,26.2,92.0,1.0,5.0,,0,0,0,0,1
2023-09-02,641.195167,2023,9,5,1,26.5,21.6,29.3,26.3,92.0,0.0,0.0,,0,0,0,0,0
2023-09-03,569.861817,2023,9,6,1,25.9,21.4,28.8,26.1,96.0,0.0,4.4,,0,0,0,0,0
2023-09-04,694.846836,2023,9,0,0,25.4,20.6,28.5,25.6,89.0,0.6,3.0,,0,0,0,0,1
2023-09-05,659.7380459999999,2023,9,1,0,25.2,20.4,28.5,25.5,97.0,0.0,0.5,,0,0,0,0,1
2023-09-06,761.0904190000001,2023,9,2,0,25.6,21.3,29.2,25.3,88.0,0.0,9.6,,0,0,0,0,1
2023-09-07,619.7171820000001,2023,9,3,0,23.7,20.5,27.3,25.8,91.0,0.0,0.1,,0,0,0,0,1
2023-09-08,698.591551,2023,9,4,0,24.5,20.1,27.8,25.5,90.0,0.1,5.1,,0,0,0,0,1
2023-09-09,852.665138,2023,9,5,1,24.1,19.8,28.3,25.6,97.0,0.0,4.5,,0,0,0,0,0
2023-09-10,566.2912550000001,2023,9,6,1,24.6,19.9,28.0,25.8,96.0,1.9,2.5000000000000004,,0,0,0,0,0
2023-09-11,647.145154,2023,9,0,0,24.5,18.9,28.6,25.0,97.0,4.300000000000001,0.6000000000000001,,0,0,0,0,1
2023-09-12,638.1152549999999,2023,9,1,0,23.8,17.6,27.2,24.6,96.0,0.0,0.0,,0,0,0,0,1
2023-09-13,690.7041969999999,2023,9,2,0,24.1,17.5,28.5,24.4,96.0,0.3,2.5,,0,0,0,0,1
2023-09-14,585.779616,2023,9,3,0,24.8,20.1,27.2,25.0,95.0,0.0,0.6,,0,0,0,0,1
2023-09-15,688.0804029999999,2023,9,4,0,24.9,18.3,27.5,24.8,92.0,0.0,8.2,,0,0,0,0,1
2023-09-16,588.1790880000001,2023,9,5,1,25.0,18.0,28.0,24.8,93.0,0.0,0.0,,0,0,0,0,0
2023-09-17,558.1776550000001,2023,9,6,1,24.9,18.2,27.8,24.6,96.0,0.0,1.2,,0,0,0,0,0
2023-09-18,668.5111690000001,2023,9,0,0,25.3,18.6,27.2,25.1,92.0,0.0,1.8000000000000005,,0,0,0,0,1
2023-09-19,636.8921959999999,2023,9,1,0,24.6,18.0,27.2,25.3,96.0,0.0,4.4,,0,0,0,0,1
2023-09-20,635.8400879999999,2023,9,2,0,25.3,20.6,28.6,25.0,92.0,0.2,2.7,,0,0,0,0,1
2023-09-21,622.2480810000001,2023,9,3,0,25.1,20.8,29.1,25.2,85.0,0.1,0.6,,0,0,0,0,1
2023-09-22,634.1228930000001,2023,9,4,0,25.5,21.2,29.0,25.5,94.0,0.0,0.8,,0,0,0,0,1
2023-09-23,642.555467,2023,9,5,1,25.1,21.6,27.8,25.6,89.0,0.0,0.1,,0,0,0,0,0
2023-09-24,458.451334,2023,9,6,1,24.7,19.8,27.5,25.3,93.0,0.4,0.1,,0,0,0,0,0
2023-09-25,660.193846,2023,9,0,0,24.4,19.4,29.0,25.2,95.0,0.0,0.2,,0,0,0,0,1
2023-09-26,692.9082470000001,2023,9,1,0,25.2,19.6,28.5,25.5,88.0,2.1,1.7,,0,0,0,0,1
2023-09-27,563.322013,2023,9,2,0,24.4,20.4,25.8,25.4,94.0,0.5,0.1,,0,0,0,0,1
2023-09-28,612.258072,2023,9,3,0,24.1,18.6,26.7,25.6,93.0,3.3000000000000003,1.4,,0,0,0,0,1
2023-09-29,526.002919,2023,9,4,0,23.9,18.9,26.5,25.3,94.0,0.1,0.2,,0,0,0,0,1
2023-09-30,565.107301,2023,9,5,1,24.0,19.1,26.8,25.1,93.0,0.1,0.2,,0,0,0,0,0
2023-10-01,574.795109,2023,10,6,1,24.9,19.0,27.5,25.0,93.0,0.1,5.7,,0,0,0,0,0
2023-10-02,647.5326469999999,2023,10,0,0,23.7,18.9,26.5,24.7,95.0,104.3,2.5,,0,0,0,0,1
2023-10-03,643.9421380000001,2023,10,1,0,23.8,18.5,27.5,24.0,94.0,0.0,2.7,,0,0,0,0,1
2023-10-04,623.6645649999999,2023,10,2,0,24.1,18.6,27.3,23.5,95.0,0.6,1.7,,0,0,0,0,1
2023-10-05,611.6237769999999,2023,10,3,0,23.9,18.2,27.2,23.7,96.0,0.0,0.7999999999999999,,0,0,0,0,1
2023-10-06,700.359365,2023,10,4,0,24.2,18.9,27.0,23.5,95.0,0.0,5.699999999999999,,0,0,0,0,1
2023-10-07,625.542331,2023,10,5,1,24.3,18.8,26.7,23.3,95.0,0.0,0.0,,0,0,0,0,0
2023-10-08,531.2253029999999,2023,10,6,1,24.4,18.9,26.9,23.5,94.0,0.0,3.2,,0,1,0,0,0
2023-10-09,675.580929,2023,10,0,0,24.8,19.0,26.8,23.8,95.0,2.1,0.0,Independence of Guayaquil,1,0,0,1,0
2023-10-10,712.6852299999998,2023,10,1,0,25.3,18.7,27.5,23.6,92.0,1.3,6.2,,0,0,1,0,1
2023-10-11,662.711872,2023,10,2,0,25.2,19.1,29.0,24.2,94.0,0.0,2.5,,0,0,0,0,1
2023-10-12,774.986747,2023,10,3,0,25.8,19.3,29.2,24.3,95.0,0.1,5.7,,0,0,0,0,1
2023-10-13,689.960174,2023,10,4,0,25.3,20.2,29.3,24.5,96.0,0.0,1.0,,0,0,0,0,1
2023-10-14,651.187298,2023,10,5,1,25.1,20.5,29.0,24.3,95.0,0.0,2.5,,0,0,0,0,0
2023-10-15,551.0675219999999,2023,10,6,1,24.1,20.8,28.6,24.6,94.0,0.0,4.4,,0,0,0,0,0
2023-10-16,760.710373,2023,10,0,0,25.9,19.2,29.5,24.9,94.0,0.0,4.8,,0,0,0,0,1
2023-10-17,765.665393,2023,10,1,0,25.7,19.2,29.9,24.7,92.0,0.0,10.2,,0,0,0,0,1
2023-10-18,650.508686,2023,10,2,0,25.8,20.1,29.5,24.9,90.0,0.1,0.4,,0,0,0,0,1
2023-10-19,886.109651,2023,10,3,0,25.8,20.3,28.3,24.7,92.0,0.6,2.1,,0,0,0,0,1
2023-10-20,991.730786,2023,10,4,0,25.3,20.1,28.5,24.7,94.0,0.0,1.7000000000000002,,0,0,0,0,1
2023-10-21,1161.9301670000002,2023,10,5,1,25.9,20.5,28.5,24.9,97.0,0.0,4.9,,0,0,0,0,0
2023-10-22,574.4254040000001,2023,10,6,1,25.0,20.1,27.5,24.9,96.0,0.0,0.6,,0,0,0,0,0
2023-10-23,772.7497590000002,2023,10,0,0,25.6,20.0,28.2,25.3,93.0,0.0,5.1,,0,0,0,0,1
2023-10-24,721.3585619999999,2023,10,1,0,25.6,20.5,29.0,25.3,96.0,0.1,4.5,,0,0,0,0,1
2023-10-25,667.957647,2023,10,2,0,24.8,20.2,27.8,25.2,95.0,0.4,1.9,,0,0,0,0,1
2023-10-26,692.5609439999998,2023,10,3,0,24.8,20.0,27.5,25.2,90.0,0.1,1.7,,0,0,0,0,1
2023-10-27,596.696496,2023,10,4,0,24.9,20.8,26.6,25.0,97.0,0.0,0.6,,0,0,0,0,1
2023-10-28,620.8021540000001,2023,10,5,1,24.7,20.5,27.2,25.2,97.0,0.0,1.9,,0,0,0,0,0
2023-10-29,579.542099,2023,10,6,1,25.6,19.9,29.2,25.5,96.0,0.0,4.4,,0,0,0,0,0
2023-10-30,640.4643379999999,2023,10,0,0,25.1,20.0,27.3,25.2,94.0,0.0,1.4,,0,0,0,0,1
2023-10-31,645.938961,2023,10,1,0,24.8,20.5,27.6,25.5,97.0,0.0,1.9,,0,0,0,0,1
2023-11-01,741.9892810000001,2023,11,2,0,25.7,20.8,28.9,25.6,97.0,0.2,5.0,,0,1,0,0,1
2023-11-02,698.756463,2023,11,3,0,26.9,20.5,30.8,25.5,94.0,0.0,0.2,All Souls' Day,1,1,0,0,0
2023-11-03,767.83781,2023,11,4,0,26.9,21.6,31.5,25.7,94.0,0.0,5.5,Independence of Cuenca,1,0,1,1,0
2023-11-04,814.8860370000001,2023,11,5,1,26.6,21.3,32.1,25.5,92.0,0.0,0.2,,0,0,1,0,0
2023-11-05,637.4853509999999,2023,11,6,1,27.3,23.8,32.6,25.8,94.0,0.0,5.5,,0,0,0,0,0
2023-11-06,712.1130260000001,2023,11,0,0,26.3,24.3,30.5,25.6,94.0,0.0,5.1000000000000005,,0,0,0,0,1
2023-11-07,797.462563,2023,11,1,0,26.9,21.5,31.0,25.4,87.0,0.0,3.9,,0,0,0,0,1
2023-11-08,627.589863,2023,11,2,0,24.9,20.5,27.0,25.7,94.0,0.3,0.0,,0,0,0,0,1
2023-11-09,579.6144889999999,2023,11,3,0,25.0,20.2,26.3,25.4,94.0,5.1,0.0,,0,0,0,0,1
2023-11-10,671.92351,2023,11,4,0,25.3,20.0,27.9,25.7,95.0,0.0,0.2,,0,0,0,0,1
2023-11-11,694.1739760000002,2023,11,5,1,25.9,20.5,29.2,25.6,94.0,0.0,1.4,,0,0,0,0,0
2023-11-12,575.8135669999999,2023,11,6,1,26.6,20.8,29.7,25.7,94.0,0.5,0.2,,0,0,0,0,0
2023-11-13,717.5073269999999,2023,11,0,0,25.7,20.0,29.2,25.8,86.0,0.3,0.8,,0,0,0,0,1
2023-11-14,622.4064440000001,2023,11,1,0,24.8,20.2,26.8,25.7,90.0,3.3,0.4,,0,0,0,0,1
2023-11-15,657.309704,2023,11,2,0,24.7,19.8,27.0,25.3,94.0,6.9,0.0,,0,0,0,0,1
2023-11-16,615.710497,2023,11,3,0,24.9,20.3,26.5,25.5,92.0,0.0,0.0,,0,0,0,0,1
2023-11-17,805.9549460000002,2023,11,4,0,24.3,19.0,26.5,25.6,93.0,5.8,3.0,,0,0,0,0,1
2023-11-18,692.548706,2023,11,5,1,26.0,18.6,30.2,25.4,91.0,0.6,8.3,,0,0,0,0,0
2023-11-19,622.526429,2023,11,6,1,25.7,21.7,30.5,25.2,95.0,0.0,10.8,,0,0,0,0,0
2023-11-20,805.5121170000001,2023,11,0,0,24.3,20.6,28.2,24.7,94.0,0.0,10.8,,0,0,0,0,1
2023-11-21,781.433659,2023,11,1,0,23.4,15.2,27.5,24.8,91.0,0.0,7.2,,0,0,0,0,1
2023-11-22,721.6366240000001,2023,11,2,0,23.2,15.8,26.8,24.6,96.0,0.0,2.5,,0,0,0,0,1
2023-11-23,668.699257,2023,11,3,0,24.8,19.0,28.0,25.0,90.0,1.3,0.4,,0,0,0,0,1
2023-11-24,698.182969,2023,11,4,0,25.1,19.5,28.2,25.2,93.0,0.3,0.0,,0,0,0,0,1
